data,campeonatoAno,ginasio,fase,timeCasa,pontosTimeCasa,acertos3PtsTimeCasa,acertos2PtsTimeCasa,LanceLivreTimeCasa,rebotesTimeCasa,assistsTimeCasa,RoubadasTimeCasa,TocosTimeCasa,FaltasTimeCasa,timeFora,pontosTimeFora,acertos3PtsTimeFora,acertos2PtsTimeFora,LanceLivreTimeFora,rebotesTimeFora,assistsTimeFora,RoubadasTimeFora,TocosTimeFora,FaltasTimeFora
31/01/2021,2020/2021,Maracanãzinho                                    ,2º TURNO,UNIFACISA,76,9,16,17,29,15,6,1,22,Minas,88,11,19,17,46,22,5,2,17
31/01/2021,2020/2021,Maracanãzinho                                    ,2º TURNO,Cerrado Basquete,77,8,17,19,39,18,7,4,30,Pato Basquete,76,5,19,23,36,9,6,0,26
31/01/2021,2020/2021,Maracanãzinho                                    ,2º TURNO,Flamengo,115,20,23,9,47,35,9,1,15,BRB/Brasília,58,6,16,8,38,14,5,0,9
30/01/2021,2020/2021,Gin. Antonio Prado Jr                                    ,2º TURNO,Pinheiros,77,12,17,7,36,18,9,2,16,Mogi,81,10,22,7,43,26,7,4,19
30/01/2021,2020/2021,Gin. Antonio Prado Jr                                    ,2º TURNO,Paulistano,71,9,20,4,42,18,5,5,15,KTO/Caxias do Sul,64,7,17,9,34,15,4,4,15
30/01/2021,2020/2021,Gin. Antonio Prado Jr                                    ,2º TURNO,Corinthians,74,10,16,12,54,16,4,1,20,Bauru,64,8,16,8,34,11,5,3,17
28/01/2021,2020/2021,Maracanãzinho                                    ,2º TURNO,BRB/Brasília,75,10,13,19,30,16,1,2,20,Minas,99,8,27,21,42,29,7,1,26
26/01/2021,2020/2021,Maracanãzinho                                    ,2º TURNO,Cerrado Basquete,80,9,19,15,31,19,13,3,17,Minas,93,13,19,16,39,17,4,6,18
28/01/2021,2020/2021,Maracanãzinho                                    ,2º TURNO,UNIFACISA,79,6,27,7,32,17,10,0,22,Flamengo,81,11,16,16,43,17,4,3,13
28/01/2021,2020/2021,Maracanãzinho                                    ,2º TURNO,Cerrado Basquete,74,8,20,10,50,14,7,3,15,VipTech CMB,57,6,16,7,41,12,8,2,18
28/01/2021,2020/2021,Maracanãzinho                                    ,2º TURNO,Fortaleza B. C.,68,8,19,6,43,16,8,3,19,Pato Basquete,71,9,15,14,43,12,8,1,15
27/01/2021,2020/2021,Poliesportivo H. Villaboim                                    ,2º TURNO,São Paulo,96,12,22,16,38,19,12,3,16,Mogi,72,8,18,12,32,13,8,2,20
27/01/2021,2020/2021,Poliesportivo H. Villaboim                                    ,2º TURNO,KTO/Caxias do Sul,63,5,18,12,33,16,9,0,16,Bauru,71,10,16,9,33,17,10,4,18
27/01/2021,2020/2021,Poliesportivo H. Villaboim                                    ,2º TURNO,Pinheiros,101,13,27,8,36,31,14,3,24,Sesi Franca,99,14,18,21,37,24,11,2,20
26/01/2021,2020/2021,Maracanãzinho                                    ,2º TURNO,Flamengo,77,15,12,8,42,22,7,1,24,Fortaleza B. C.,74,3,26,13,35,14,10,2,22
26/01/2021,2020/2021,Maracanãzinho                                    ,2º TURNO,Pato Basquete,98,13,23,13,51,23,6,0,23,BRB/Brasília,76,11,12,19,29,17,7,2,15
25/01/2021,2020/2021,Poliesportivo H. Villaboim                                    ,2º TURNO,Sesi Franca,84,7,24,15,37,21,4,2,20,Corinthians,81,11,14,20,40,11,5,3,21
26/01/2021,2020/2021,Maracanãzinho                                    ,2º TURNO,VipTech CMB,59,6,15,11,41,8,3,0,19,UNIFACISA,72,8,17,14,39,13,7,2,22
25/01/2021,2020/2021,Poliesportivo H. Villaboim                                    ,2º TURNO,Bauru,60,4,16,16,36,11,4,3,23,Pinheiros,72,4,22,16,44,18,6,3,25
25/01/2021,2020/2021,Poliesportivo H. Villaboim                                    ,2º TURNO,São Paulo,86,8,24,14,32,21,8,4,17,KTO/Caxias do Sul,81,12,17,11,35,19,1,0,21
12/01/2021,2020/2021,Ginásio Wlamir Marques                                    ,1º TURNO,Corinthians,77,10,15,17,31,17,7,1,22,KTO/Caxias do Sul,83,7,22,18,34,15,6,1,24
11/01/2021,2020/2021,Gin. Antonio Prado Jr                                    ,1º TURNO,Pinheiros,89,13,21,8,36,24,11,3,18,Bauru,92,13,20,13,38,24,7,1,19
08/01/2021,2020/2021,Ginásio Wlamir Marques                                    ,1º TURNO,BRB/Brasília,86,9,23,13,38,19,10,1,21,Mogi,90,13,19,13,42,21,6,4,18
11/01/2021,2020/2021,Gin. Antonio Prado Jr                                    ,1º TURNO,UNIFACISA,89,12,23,7,29,24,13,3,16,Paulistano,77,12,16,9,35,18,7,2,12
10/01/2021,2020/2021,Ginásio Wlamir Marques                                    ,1º TURNO,Cerrado Basquete,71,7,20,10,43,12,7,0,22,Corinthians,74,6,19,18,33,11,3,3,18
10/01/2021,2020/2021,Ginásio Wlamir Marques                                    ,1º TURNO,KTO/Caxias do Sul,87,10,21,15,34,15,5,0,20,Mogi,92,7,26,19,40,19,5,2,21
09/01/2021,2020/2021,Gin. Antonio Prado Jr                                    ,1º TURNO,Bauru,89,5,28,18,37,23,7,1,15,UNIFACISA,75,6,27,3,33,17,5,0,21
09/01/2021,2020/2021,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,68,7,21,5,47,17,9,6,16,Pinheiros,46,7,9,7,32,10,3,1,14
08/01/2021,2020/2021,Ginásio Wlamir Marques                                    ,1º TURNO,Pato Basquete,77,6,19,21,33,15,4,3,18,KTO/Caxias do Sul,92,15,18,11,40,26,7,0,26
07/01/2021,2020/2021,Gin. Antonio Prado Jr                                    ,1º TURNO,Minas,70,10,16,8,37,18,6,0,20,Paulistano,63,7,14,14,40,12,6,1,16
08/01/2021,2020/2021,Ginásio Wlamir Marques                                    ,1º TURNO,VipTech CMB,66,5,24,3,35,13,9,0,20,Cerrado Basquete,74,8,17,16,37,21,11,2,19
05/01/2021,2020/2021,Gin. Antonio Prado Jr                                    ,1º TURNO,Bauru,75,0,0,0,0,0,0,0,0,Minas,85,0,0,0,0,0,0,0,0
07/01/2021,2020/2021,Gin. Antonio Prado Jr                                    ,1º TURNO,Fortaleza B. C.,71,6,20,13,52,11,4,6,15,Bauru,60,7,12,15,44,9,8,4,20
06/01/2021,2020/2021,Ginásio Wlamir Marques                                    ,1º TURNO,Mogi,78,7,20,17,46,17,9,5,24,Pato Basquete,63,4,19,13,40,15,8,0,18
06/01/2021,2020/2021,Ginásio Wlamir Marques                                    ,1º TURNO,Corinthians,96,14,19,16,44,19,1,2,23,VipTech CMB,72,4,26,8,40,11,3,3,19
06/01/2021,2020/2021,Ginásio Wlamir Marques                                    ,1º TURNO,Cerrado Basquete,97,6,29,21,38,21,11,4,24,BRB/Brasília,85,8,19,23,30,19,6,0,23
05/01/2021,2020/2021,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,78,14,13,10,43,22,3,0,12,Fortaleza B. C.,73,12,18,1,35,11,7,1,17
04/01/2021,2020/2021,Ginásio Wlamir Marques                                    ,1º TURNO,Pato Basquete,75,9,17,14,33,14,7,2,25,Corinthians,80,7,23,13,47,16,3,1,21
30/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Sesi Franca,82,8,19,20,27,20,4,3,25,Bauru,89,10,18,23,33,17,8,1,19
04/01/2021,2020/2021,Ginásio Wlamir Marques                                    ,1º TURNO,VipTech CMB,92,11,22,15,43,20,11,0,21,Mogi,86,9,22,15,36,22,7,4,20
29/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Corinthians,83,7,26,10,35,18,11,3,28,Flamengo,69,3,19,22,45,14,10,0,20
30/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,São Paulo,78,5,23,17,46,16,10,2,14,Paulistano,64,13,10,5,38,15,8,1,17
28/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Bauru,79,14,15,7,41,17,6,3,19,São Paulo,68,9,15,11,37,12,7,5,13
29/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Mogi,74,7,20,13,42,17,7,5,15,Pinheiros,68,7,21,5,39,19,8,2,19
28/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Paulistano,87,12,20,11,40,17,8,1,18,Sesi Franca,85,6,28,11,37,18,5,3,17
28/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Flamengo,87,14,17,11,43,25,4,0,17,Mogi,56,7,12,11,44,12,4,3,18
23/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,Fortaleza B. C.,92,16,17,10,32,13,8,1,14,São Paulo,85,15,15,10,37,22,6,2,16
22/12/2020,2020/2021,ASCEB                                    ,1º TURNO,Flamengo,80,7,19,21,43,14,4,3,19,KTO/Caxias do Sul,76,10,17,12,43,13,6,1,25
23/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,Minas,89,13,17,16,33,22,7,1,17,Sesi Franca,82,11,18,13,22,13,5,0,17
23/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,UNIFACISA,72,7,18,15,28,11,8,1,20,Pinheiros,84,10,21,12,39,19,6,1,16
20/12/2020,2020/2021,ASCEB                                    ,1º TURNO,KTO/Caxias do Sul,76,0,0,0,0,0,0,0,0,VipTech CMB,96,0,0,0,0,0,0,0,0
19/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,Fortaleza B. C.,79,3,27,16,41,19,20,4,20,Pinheiros,62,7,15,11,47,17,8,4,18
22/12/2020,2020/2021,ASCEB                                    ,1º TURNO,Pato Basquete,79,11,15,16,34,12,12,3,21,Cerrado Basquete,68,7,19,9,38,16,5,2,23
22/12/2020,2020/2021,ASCEB                                    ,1º TURNO,VipTech CMB,94,11,27,7,41,22,12,0,19,BRB/Brasília,78,12,16,10,32,16,6,1,17
21/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,São Paulo,77,7,17,22,38,13,8,4,17,UNIFACISA,65,7,17,10,36,21,7,0,21
21/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,Sesi Franca,98,18,18,8,34,26,5,4,19,Fortaleza B. C.,81,7,21,18,35,14,9,2,17
21/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,76,8,15,22,33,15,11,3,24,Minas,84,13,11,23,44,15,6,4,23
16/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Corinthians,0,0,0,0,0,0,0,0,0,Fortaleza B. C.,20,0,0,0,0,0,0,0,0
20/12/2020,2020/2021,ASCEB                                    ,1º TURNO,BRB/Brasília,98,15,17,19,50,19,9,3,30,Pato Basquete,104,8,29,22,47,22,12,3,28
20/12/2020,2020/2021,ASCEB                                    ,1º TURNO,Cerrado Basquete,67,7,18,10,36,13,3,1,19,Flamengo,87,11,22,10,39,19,5,0,23
18/12/2020,2020/2021,ASCEB                                    ,1º TURNO,BRB/Brasília,74,11,18,5,32,21,4,1,13,Flamengo,103,16,22,11,43,32,13,2,8
14/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Minas,20,0,0,0,0,0,0,0,0,Corinthians,0,0,0,0,0,0,0,0,0
19/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,Minas,96,12,20,20,31,22,6,2,23,São Paulo,92,8,23,22,35,11,6,2,21
19/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,UNIFACISA,92,12,18,20,41,16,8,1,21,Sesi Franca,85,13,15,16,33,16,5,4,19
16/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,74,9,16,15,33,18,5,1,21,Minas,80,8,20,16,44,17,6,1,20
17/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Paulistano,103,14,24,13,51,21,6,4,21,VipTech CMB,101,16,21,11,45,23,2,2,21
15/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,VipTech CMB,75,5,22,16,40,19,5,0,17,Bauru,88,12,21,10,33,17,7,1,19
15/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,São Paulo,91,16,15,13,31,18,4,2,16,Cerrado Basquete,83,11,22,6,30,17,4,1,18
15/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,Sesi Franca,84,8,20,20,29,25,7,1,24,KTO/Caxias do Sul,81,5,25,16,33,12,5,1,26
13/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,KTO/Caxias do Sul,89,9,24,14,30,17,4,0,25,São Paulo,109,13,24,22,32,26,8,1,18
13/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,80,14,14,10,42,17,6,4,18,Cerrado Basquete,77,11,15,14,43,17,6,3,19
14/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Fortaleza B. C.,85,9,23,12,25,17,8,3,19,Mogi,88,14,15,16,36,26,8,3,20
12/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Paulistano,75,9,19,10,38,14,6,1,15,Pato Basquete,68,8,18,8,33,16,7,3,16
13/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,Sesi Franca,90,13,20,11,47,29,6,6,22,BRB/Brasília,93,15,17,14,39,22,10,3,20
11/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,BRB/Brasília,80,11,17,13,39,18,4,0,14,São Paulo,104,10,32,10,42,25,12,2,15
12/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Bauru,73,9,17,12,37,12,6,0,16,Flamengo,90,15,17,11,34,20,4,1,17
11/12/2020,2020/2021,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,79,9,18,16,33,15,10,1,24,KTO/Caxias do Sul,72,8,16,16,28,14,10,1,22
11/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,98,10,24,20,41,23,6,4,19,UNIFACISA,91,14,20,9,43,13,1,3,28
10/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Flamengo,104,19,15,17,40,23,5,3,14,Paulistano,76,11,17,9,37,15,5,1,22
10/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Pato Basquete,80,11,17,13,41,19,5,4,15,Bauru,79,10,19,11,27,17,10,0,18
08/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,São Paulo,80,11,18,11,37,18,8,2,14,Flamengo,68,11,12,11,43,14,3,0,16
09/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,UNIFACISA,94,10,27,10,38,17,10,2,14,Corinthians,74,12,15,8,24,12,8,2,16
08/12/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Bauru,81,10,20,11,30,22,11,3,21,Paulistano,62,9,13,9,39,16,5,0,18
07/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Pinheiros,85,10,19,17,42,19,6,2,21,Pato Basquete,77,5,22,18,41,14,13,6,22
07/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Sesi Franca,95,11,23,16,50,29,13,1,20,VipTech CMB,58,9,11,9,38,11,6,1,18
06/12/2020,2020/2021,ASCEB                                    ,1º TURNO,KTO/Caxias do Sul,65,6,19,9,25,8,6,1,16,UNIFACISA,90,11,25,7,40,15,8,0,18
06/12/2020,2020/2021,ASCEB                                    ,1º TURNO,Minas,97,12,22,17,47,22,7,3,20,Cerrado Basquete,77,8,20,13,28,13,6,1,16
05/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Bauru,82,12,15,16,37,18,11,0,20,Corinthians,67,7,16,14,34,15,8,2,20
06/12/2020,2020/2021,ASCEB                                    ,1º TURNO,Fortaleza B. C.,71,9,14,16,40,15,7,5,23,BRB/Brasília,63,7,16,10,43,12,6,5,18
05/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Flamengo,93,18,13,13,54,19,7,1,18,Sesi Franca,62,2,23,10,41,16,4,2,19
05/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Pato Basquete,71,4,25,9,35,9,6,0,19,São Paulo,80,10,20,10,38,10,10,6,16
05/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,VipTech CMB,79,10,18,13,42,19,10,0,21,Pinheiros,66,7,16,13,38,16,7,2,22
03/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Pato Basquete,64,0,0,0,0,0,0,0,0,Sesi Franca,86,0,0,0,0,0,0,0,0
04/12/2020,2020/2021,ASCEB                                    ,1º TURNO,Cerrado Basquete,73,7,18,16,49,12,5,2,23,Fortaleza B. C.,75,6,21,15,38,7,7,3,23
04/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Paulistano,69,7,19,10,46,20,9,1,22,Mogi,62,8,11,16,40,17,7,0,21
04/12/2020,2020/2021,ASCEB                                    ,1º TURNO,UNIFACISA,91,9,28,8,38,15,7,2,25,BRB/Brasília,74,9,12,23,40,13,4,1,12
04/12/2020,2020/2021,ASCEB                                    ,1º TURNO,KTO/Caxias do Sul,63,8,10,19,31,8,2,1,30,Minas,94,11,18,25,42,21,7,3,24
03/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,São Paulo,92,13,19,15,42,24,7,5,17,VipTech CMB,79,12,17,9,35,14,2,2,23
03/12/2020,2020/2021,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,Pinheiros,62,9,16,3,27,15,8,5,17,Flamengo,95,15,18,14,54,22,11,1,11
02/12/2020,2020/2021,ASCEB                                    ,1º TURNO,Fortaleza B. C.,85,8,18,25,37,11,7,5,24,KTO/Caxias do Sul,78,9,16,19,40,13,6,0,30
02/12/2020,2020/2021,ASCEB                                    ,1º TURNO,Minas,105,7,28,28,40,21,9,1,27,BRB/Brasília,100,16,13,26,32,15,8,1,28
28/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Corinthians,81,9,17,20,36,15,8,1,17,Mogi,87,10,23,11,37,25,7,2,23
02/12/2020,2020/2021,ASCEB                                    ,1º TURNO,Cerrado Basquete,67,6,19,11,44,14,5,3,23,UNIFACISA,75,8,18,15,43,19,7,3,20
25/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Cerrado Basquete,67,8,14,15,34,13,10,1,23,KTO/Caxias do Sul,63,4,18,15,35,14,8,1,18
23/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,81,15,11,14,31,18,5,2,20,Cerrado Basquete,75,7,19,16,33,22,6,0,20
23/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Brasília,71,8,15,17,36,15,1,2,21,Corinthians,85,11,16,20,43,18,5,2,21
22/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,KTO/Caxias do Sul,62,7,19,3,32,15,4,2,19,Paulistano,86,9,23,13,42,19,6,3,14
22/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Flamengo,105,18,14,23,40,26,8,5,20,Pato Basquete,70,8,17,12,44,14,4,1,28
21/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Brasília,84,10,20,14,31,20,6,2,16,Pinheiros,78,11,17,11,30,20,8,0,22
19/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Fortaleza B. C.,67,0,0,0,0,0,0,0,0,Minas,82,0,0,0,0,0,0,0,0
21/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Minas,108,13,23,23,41,25,5,5,23,UNIFACISA,99,10,27,15,32,21,8,1,22
21/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,São Paulo,90,13,17,17,32,16,7,0,21,Sesi Franca,96,14,18,18,35,18,5,2,19
20/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Flamengo,78,7,22,13,49,19,11,2,10,VipTech CMB,63,13,11,2,29,18,10,4,19
20/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Bauru,74,6,19,18,46,18,9,1,21,KTO/Caxias do Sul,54,4,15,12,32,10,3,2,19
20/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Paulistano,72,6,20,14,38,16,9,4,15,Cerrado Basquete,61,5,19,8,36,11,12,2,16
19/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Pinheiros,73,7,22,8,37,19,3,2,20,São Paulo,100,11,28,11,39,19,9,5,15
19/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Sesi Franca,94,10,24,16,36,24,5,2,15,Mogi,82,13,18,7,35,16,10,1,24
19/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Pato Basquete,85,8,22,17,47,19,8,2,20,UNIFACISA,76,8,17,18,40,16,11,3,18
17/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,VipTech CMB,78,0,0,0,0,0,0,0,0,Pato Basquete,82,0,0,0,0,0,0,0,0
18/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Cerrado Basquete,81,11,18,12,32,13,3,3,18,Bauru,83,5,28,12,35,16,9,2,20
18/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Paulistano,75,8,19,13,36,15,7,2,20,Corinthians,74,8,16,18,40,17,4,4,22
18/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,KTO/Caxias do Sul,84,12,18,12,41,19,9,3,20,Brasília,69,6,19,13,32,15,6,4,16
17/11/2020,2020/2021,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,75,11,17,8,39,22,5,2,20,São Paulo,112,17,19,23,34,16,9,2,15
